Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Study,cell_lines,producer,library_strat
SRR10995653,2020-03-25T17:19:23Z,2020-01-31T20:42:09Z,4737250,1315874285,4737250,277,601,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995653.sralite.1,SRX7656775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086040,SAMN13957910,simple,10029,Cricetulus griseus,GSM4292491,,,,,,,no,,,,,GEO,SRA1035329,,public,0350802FD33ED66CC1124DAEC71ADEEC,74EB18AEE06BC44F74D873617C628961,Kol,CHO-S,TRUE,PolyA
SRR10995654,2020-03-25T17:19:23Z,2020-01-31T20:41:27Z,4677020,1299027428,4677020,277,597,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995654.sralite.1,SRX7656775,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086040,SAMN13957910,simple,10029,Cricetulus griseus,GSM4292491,,,,,,,no,,,,,GEO,SRA1035329,,public,177C8EE84114145133F24734BAC140DF,1CA4ABB54BB04597D5FDBB1C08590BEF,Kol,CHO-S,TRUE,PolyA
SRR10995655,2020-03-25T17:19:23Z,2020-01-31T20:43:31Z,8507727,2317921330,8507727,272,945,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995655.sralite.1,SRX7656776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086041,SAMN13957909,simple,10029,Cricetulus griseus,GSM4292492,,,,,,,no,,,,,GEO,SRA1035329,,public,FEF0E4FCA13F9E3C7684EF31B514A5B6,3D8BC7C3B67D07971A0E07A0FAD0CFE8,Kol,CHO-S,TRUE,PolyA
SRR10995656,2020-03-25T17:19:23Z,2020-01-31T20:43:35Z,7837404,2134784489,7837404,272,921,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995656.sralite.1,SRX7656776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086041,SAMN13957909,simple,10029,Cricetulus griseus,GSM4292492,,,,,,,no,,,,,GEO,SRA1035329,,public,96538C6B89FADA8EFC3F5C7F2DEA7013,DAEF3700F5F8E8579EDDF2E5DCD2D06C,Kol,CHO-S,TRUE,PolyA
SRR10995657,2020-03-25T17:19:23Z,2020-01-31T20:42:38Z,7647546,2081913745,7647546,272,933,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995657.sralite.1,SRX7656776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086041,SAMN13957909,simple,10029,Cricetulus griseus,GSM4292492,,,,,,,no,,,,,GEO,SRA1035329,,public,CE0FB6FFE12E1C4B9DE0C4864F2DCD9A,7C4D7DE799E413587DFAA8E94CABFC5F,Kol,CHO-S,TRUE,PolyA
SRR10995658,2020-03-25T17:19:23Z,2020-01-31T20:43:01Z,7532368,2050038923,7532368,272,927,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995658.sralite.1,SRX7656776,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086041,SAMN13957909,simple,10029,Cricetulus griseus,GSM4292492,,,,,,,no,,,,,GEO,SRA1035329,,public,39FC082EF57BE90C18BA507A4461126E,B7F9F1441278573FF6CDC1B5DEB5DD03,Kol,CHO-S,TRUE,PolyA
SRR10995659,2020-03-25T17:19:23Z,2020-01-31T20:42:57Z,6791391,1857171422,6791391,273,763,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995659.sralite.1,SRX7656777,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086042,SAMN13957908,simple,10029,Cricetulus griseus,GSM4292493,,,,,,,no,,,,,GEO,SRA1035329,,public,40A996FED840BD2FF26C7629DB49DFF2,4A85DFFDE03B0E83768C9C4179684E6C,Kol,CHO-S,TRUE,PolyA
SRR10995660,2020-03-25T17:19:23Z,2020-01-31T20:44:28Z,6088001,1663294573,6088001,273,722,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995660.sralite.1,SRX7656777,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086042,SAMN13957908,simple,10029,Cricetulus griseus,GSM4292493,,,,,,,no,,,,,GEO,SRA1035329,,public,122C3C1CA672F4E2A1E92CB6A7864537,B79B4C8535F79DA8C67F7F5A06D0A683,Kol,CHO-S,TRUE,PolyA
SRR10995661,2020-03-25T17:19:23Z,2020-01-31T20:43:29Z,5868204,1601272125,5868204,272,722,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995661.sralite.1,SRX7656777,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086042,SAMN13957908,simple,10029,Cricetulus griseus,GSM4292493,,,,,,,no,,,,,GEO,SRA1035329,,public,2711D412DCF3BF9AC4DD0DF6C8A56593,380D06C5D4FBEB4B60B333F8755A85AB,Kol,CHO-S,TRUE,PolyA
SRR10995662,2020-03-25T17:19:23Z,2020-01-31T20:43:25Z,5755007,1570346443,5755007,272,714,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995662.sralite.1,SRX7656777,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086042,SAMN13957908,simple,10029,Cricetulus griseus,GSM4292493,,,,,,,no,,,,,GEO,SRA1035329,,public,020BB4415EF31D762077CEBAE79CC88E,17188B316C361290B26542B5DD89396D,Kol,CHO-S,TRUE,PolyA
SRR10995663,2020-03-25T17:19:23Z,2020-01-31T20:44:03Z,5471944,1522849421,5471944,278,639,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995663.sralite.1,SRX7656778,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086043,SAMN13957907,simple,10029,Cricetulus griseus,GSM4292494,,,,,,,no,,,,,GEO,SRA1035329,,public,AB5BD25442CD1D9D9195A6B27ADBA34F,EC19C63FF58B73FE7C41DDB9D9E1F153,Kol,CHO-S,TRUE,PolyA
SRR10995664,2020-03-25T17:19:23Z,2020-01-31T20:44:03Z,5005954,1392395076,5005954,278,611,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995664.sralite.1,SRX7656778,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086043,SAMN13957907,simple,10029,Cricetulus griseus,GSM4292494,,,,,,,no,,,,,GEO,SRA1035329,,public,C80C8596E9CB4E932B1BC78C781DB4F0,E6843BCB62249BA028E01DD381A02280,Kol,CHO-S,TRUE,PolyA
SRR10995665,2020-03-25T17:19:23Z,2020-01-31T20:43:46Z,4836939,1344137151,4836939,277,612,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995665.sralite.1,SRX7656778,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086043,SAMN13957907,simple,10029,Cricetulus griseus,GSM4292494,,,,,,,no,,,,,GEO,SRA1035329,,public,7C52F0649016086E63D50A46759EF19A,C79253A05640A85DC698AC407697A212,Kol,CHO-S,TRUE,PolyA
SRR10995666,2020-03-25T17:19:23Z,2020-01-31T20:44:07Z,4771060,1325664027,4771060,277,607,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995666.sralite.1,SRX7656778,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086043,SAMN13957907,simple,10029,Cricetulus griseus,GSM4292494,,,,,,,no,,,,,GEO,SRA1035329,,public,7C9ED242ADF6FCEAF97AF5372604A66F,80ACB5C816E31FE78064E2B598A8567F,Kol,CHO-S,TRUE,PolyA
SRR10995667,2020-03-25T17:19:23Z,2020-01-31T20:44:33Z,5673529,1528626546,5673529,269,617,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995667.sralite.1,SRX7656779,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086044,SAMN13957906,simple,10029,Cricetulus griseus,GSM4292495,,,,,,,no,,,,,GEO,SRA1035329,,public,6E22999564F73109FDA084B8756AFC1B,9C45BEBE23A40987B5C960C2757FCEDB,Kol,CHO-S,TRUE,PolyA
SRR10995668,2020-03-25T17:19:23Z,2020-01-31T20:44:25Z,5239995,1411350920,5239995,269,602,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995668.sralite.1,SRX7656779,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086044,SAMN13957906,simple,10029,Cricetulus griseus,GSM4292495,,,,,,,no,,,,,GEO,SRA1035329,,public,6C065208ECF08418522FD10243C38B42,495440B0BFC3FFC82774514B034C9372,Kol,CHO-S,TRUE,PolyA
SRR10995669,2020-03-25T17:19:23Z,2020-01-31T20:44:37Z,5155345,1388129158,5155345,269,617,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995669.sralite.1,SRX7656779,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086044,SAMN13957906,simple,10029,Cricetulus griseus,GSM4292495,,,,,,,no,,,,,GEO,SRA1035329,,public,77895DB43FA0FF5072E41E328303A0D9,4F81B680857F271B89D1401EF1612A3A,Kol,CHO-S,TRUE,PolyA
SRR10995670,2020-03-25T17:19:23Z,2020-01-31T20:47:10Z,5089829,1370132696,5089829,269,614,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995670.sralite.1,SRX7656779,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086044,SAMN13957906,simple,10029,Cricetulus griseus,GSM4292495,,,,,,,no,,,,,GEO,SRA1035329,,public,3163EDCAEB8333D2EB895F27CFDE91D4,B376F1AE8BD08F5CDEB54B58A88C9457,Kol,CHO-S,TRUE,PolyA
SRR10995671,2020-03-25T17:19:23Z,2020-01-31T20:45:39Z,5678442,1567640002,5678442,276,647,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995671.sralite.1,SRX7656780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086045,SAMN13957905,simple,10029,Cricetulus griseus,GSM4292496,,,,,,,no,,,,,GEO,SRA1035329,,public,64C81608173BFCE52707A5B85A6F5C74,1EF5EF483F8689E824A2B892268087C5,Kol,CHO-S,TRUE,PolyA
SRR10995672,2020-03-25T17:19:23Z,2020-01-31T20:45:25Z,5219122,1440193549,5219122,275,626,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995672.sralite.1,SRX7656780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086045,SAMN13957905,simple,10029,Cricetulus griseus,GSM4292496,,,,,,,no,,,,,GEO,SRA1035329,,public,BC82E152D5AF1EB77E7D2B9A8C87BE7A,5F9EFE00E2C3276F02BEC30682FB0863,Kol,CHO-S,TRUE,PolyA
SRR10995673,2020-03-25T17:19:23Z,2020-01-31T20:45:25Z,5066438,1396822923,5066438,275,631,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995673.sralite.1,SRX7656780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086045,SAMN13957905,simple,10029,Cricetulus griseus,GSM4292496,,,,,,,no,,,,,GEO,SRA1035329,,public,4B055F968912ADE759E59F4E9AF7E899,AF3594186856B217CA6EF161D48F4D69,Kol,CHO-S,TRUE,PolyA
SRR10995674,2020-03-25T17:19:23Z,2020-01-31T20:45:20Z,5001126,1378695756,5001126,275,627,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995674.sralite.1,SRX7656780,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086045,SAMN13957905,simple,10029,Cricetulus griseus,GSM4292496,,,,,,,no,,,,,GEO,SRA1035329,,public,3EF6CFA826DF9D9FC3377EFF9745F1D3,8A736DB38AF73A94AEF9D58908AB7A44,Kol,CHO-S,TRUE,PolyA
SRR10995675,2020-03-25T17:19:23Z,2020-01-31T20:46:19Z,6565933,1799829323,6565933,274,736,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995675.sralite.1,SRX7656781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086046,SAMN13957904,simple,10029,Cricetulus griseus,GSM4292497,,,,,,,no,,,,,GEO,SRA1035329,,public,36DE6B44959AF97B99817B69A5AAA9FC,D715183B971879760A3AF9419B1F5A7E,Kol,CHO-S,TRUE,PolyA
SRR10995676,2020-03-25T17:19:23Z,2020-01-31T20:46:34Z,6044082,1655786464,6044082,273,715,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995676.sralite.1,SRX7656781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086046,SAMN13957904,simple,10029,Cricetulus griseus,GSM4292497,,,,,,,no,,,,,GEO,SRA1035329,,public,86A712AA601DEDF11664318F8DDF1473,AC08D1D2D2B1F25AE61B3BD0637C4144,Kol,CHO-S,TRUE,PolyA
SRR10995677,2020-03-25T17:19:24Z,2020-01-31T20:46:50Z,5893312,1613138502,5893312,273,724,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995677.sralite.1,SRX7656781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086046,SAMN13957904,simple,10029,Cricetulus griseus,GSM4292497,,,,,,,no,,,,,GEO,SRA1035329,,public,E72FB074748AD3851EDAB5F53F658BEF,D8F4E23456B7E31EBB7BD06180CC5ED4,Kol,CHO-S,TRUE,PolyA
SRR10995678,2020-03-25T17:19:24Z,2020-01-31T20:46:07Z,5821264,1593282070,5821264,273,720,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995678.sralite.1,SRX7656781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086046,SAMN13957904,simple,10029,Cricetulus griseus,GSM4292497,,,,,,,no,,,,,GEO,SRA1035329,,public,130FCB5AB538DBCA8A9289FC88C33FF7,9D92A105A98C5D80E7B12B52D43ABF57,Kol,CHO-S,TRUE,PolyA
SRR10995679,2020-03-25T17:19:24Z,2020-01-31T20:47:56Z,6070712,1641873967,6070712,270,667,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995679.sralite.1,SRX7656782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086047,SAMN13957903,simple,10029,Cricetulus griseus,GSM4292498,,,,,,,no,,,,,GEO,SRA1035329,,public,7F5C6D603C8D287E5A0F0F6A07DD28BE,BFE2C16D29A3ACD339461E7D782AA763,Kol,CHO-S,TRUE,PolyA
SRR10995680,2020-03-25T17:19:24Z,2020-01-31T20:45:13Z,5608182,1516344697,5608182,270,650,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995680.sralite.1,SRX7656782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086047,SAMN13957903,simple,10029,Cricetulus griseus,GSM4292498,,,,,,,no,,,,,GEO,SRA1035329,,public,395C6B062D53F3757ADA0E4C9FC9E98A,2CC389417C86B62494A25C0E4F242C69,Kol,CHO-S,TRUE,PolyA
SRR10995681,2020-03-25T17:19:24Z,2020-01-31T20:45:31Z,5502190,1487390755,5502190,270,664,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995681.sralite.1,SRX7656782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086047,SAMN13957903,simple,10029,Cricetulus griseus,GSM4292498,,,,,,,no,,,,,GEO,SRA1035329,,public,E8FD658A8E7F6B5837039B290E07EFBD,B2042A3CCA15785215FEB53742B9C40F,Kol,CHO-S,TRUE,PolyA
SRR10995682,2020-03-25T17:19:24Z,2020-01-31T20:46:20Z,5432291,1468095975,5432291,270,661,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995682.sralite.1,SRX7656782,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086047,SAMN13957903,simple,10029,Cricetulus griseus,GSM4292498,,,,,,,no,,,,,GEO,SRA1035329,,public,983C7B04717CEF6E25BF655A8E79F82E,6C7F11EC2E0088682AF96320894B8FEB,Kol,CHO-S,TRUE,PolyA
SRR10995683,2020-03-25T17:19:24Z,2020-01-31T20:46:34Z,6300723,1755683869,6300723,278,728,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995683.sralite.1,SRX7656783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086048,SAMN13957902,simple,10029,Cricetulus griseus,GSM4292499,,,,,,,no,,,,,GEO,SRA1035329,,public,FBCE68E68E33BE2402AA25A367E41012,C3E25A7BC8BBABC29665C24C59486E3B,Kol,CHO-S,TRUE,PolyA
SRR10995684,2020-03-25T17:19:24Z,2020-01-31T20:46:11Z,5774687,1608445772,5774687,278,704,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995684.sralite.1,SRX7656783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086048,SAMN13957902,simple,10029,Cricetulus griseus,GSM4292499,,,,,,,no,,,,,GEO,SRA1035329,,public,FE480D565B6FFD55E337EAC02BC240DF,E2B5A09ADF0D53E333595F25715BE4F9,Kol,CHO-S,TRUE,PolyA
SRR10995685,2020-03-25T17:19:24Z,2020-01-31T20:46:21Z,5566347,1548794032,5566347,278,703,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995685.sralite.1,SRX7656783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086048,SAMN13957902,simple,10029,Cricetulus griseus,GSM4292499,,,,,,,no,,,,,GEO,SRA1035329,,public,0F75121769C4A51A915B5E6020F703B7,41809EA2E050DABDAFE3996FB2CA670B,Kol,CHO-S,TRUE,PolyA
SRR10995686,2020-03-25T17:19:24Z,2020-01-31T20:48:57Z,5487943,1526817492,5487943,278,698,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995686.sralite.1,SRX7656783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086048,SAMN13957902,simple,10029,Cricetulus griseus,GSM4292499,,,,,,,no,,,,,GEO,SRA1035329,,public,786905414EE09AB1CEC50352D67F5E80,B1C52379B18F5C31644E1AB5BAA2A9C4,Kol,CHO-S,TRUE,PolyA
SRR10995687,2020-03-25T17:19:24Z,2020-01-31T20:47:47Z,7461477,2081775914,7461477,279,875,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995687.sralite.1,SRX7656784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086049,SAMN13957901,simple,10029,Cricetulus griseus,GSM4292500,,,,,,,no,,,,,GEO,SRA1035329,,public,7008C42B4310C3B5D3B20870FB868282,8A53ACCA7ECC24B62BAF62A2F84C51EF,Kol,CHO-S,TRUE,PolyA
SRR10995688,2020-03-25T17:19:24Z,2020-01-31T20:46:54Z,6844744,1908473115,6844744,278,838,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995688.sralite.1,SRX7656784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086049,SAMN13957901,simple,10029,Cricetulus griseus,GSM4292500,,,,,,,no,,,,,GEO,SRA1035329,,public,E0E8F352D79A10F0252F88112E3E19E9,D5FFDE841F4EE6AB507F0BBA1F301783,Kol,CHO-S,TRUE,PolyA
SRR10995689,2020-03-25T17:19:24Z,2020-01-31T20:47:45Z,6606690,1839925415,6606690,278,838,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995689.sralite.1,SRX7656784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086049,SAMN13957901,simple,10029,Cricetulus griseus,GSM4292500,,,,,,,no,,,,,GEO,SRA1035329,,public,6FBB7F69405C6705FBAF2D036BF56A54,DEA5A8C8788A04A7AB401A1B0C720689,Kol,CHO-S,TRUE,PolyA
SRR10995690,2020-03-25T17:19:24Z,2020-01-31T20:54:38Z,6530508,1818695525,6530508,278,833,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995690.sralite.1,SRX7656784,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086049,SAMN13957901,simple,10029,Cricetulus griseus,GSM4292500,,,,,,,no,,,,,GEO,SRA1035329,,public,8E75DD2437E6372F916F8FF6A2D1916E,FD3F3711A77A17A45D2140DB04045871,Kol,CHO-S,TRUE,PolyA
SRR10995691,2020-03-25T17:19:24Z,2020-01-31T20:46:47Z,6428265,1738889614,6428265,270,705,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995691.sralite.1,SRX7656785,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086050,SAMN13957900,simple,10029,Cricetulus griseus,GSM4292501,,,,,,,no,,,,,GEO,SRA1035329,,public,E32F2A919902C322B5C9AE94B014EBB8,3F467C244D95A6D672F2AF5024C02B95,Kol,CHO-S,TRUE,PolyA
SRR10995692,2020-03-25T17:19:24Z,2020-01-31T20:47:34Z,5930999,1603997720,5930999,270,687,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995692.sralite.1,SRX7656785,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086050,SAMN13957900,simple,10029,Cricetulus griseus,GSM4292501,,,,,,,no,,,,,GEO,SRA1035329,,public,4EE8FD9E48418993BA50164F032D1D3F,02834BFAAF43E8885B8D8B2BDB41676E,Kol,CHO-S,TRUE,PolyA
SRR10995693,2020-03-25T17:19:24Z,2020-01-31T20:45:50Z,5826535,1575338953,5826535,270,703,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995693.sralite.1,SRX7656785,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086050,SAMN13957900,simple,10029,Cricetulus griseus,GSM4292501,,,,,,,no,,,,,GEO,SRA1035329,,public,469FFD1A054BD7852EC0D3BFAFCC21E3,BAA3EFDAD5552B82078E5579F1009835,Kol,CHO-S,TRUE,PolyA
